source	target	mor	confidenceLevel	resource
ssrA	SL1341	1	Weak	SalComRegulon
ssrA	SL1342	1	Weak	SalComRegulon
ssrA	SL1343	1	Weak	SalComRegulon
ssrA	SL1344	1	Weak	SalComRegulon
ssrA	SL1345	1	Weak	SalComRegulon
ssrA	SL1346	1	Weak	SalComRegulon
ssrA	SL1347	1	Weak	SalComRegulon
ssrA	SL1348	1	Weak	SalComRegulon
ssrA	SL1349	1	Weak	SalComRegulon
ssrA	SL1350	1	Weak	SalComRegulon
ssrA	SL1351	1	Weak	SalComRegulon
ssrA	SL1352	1	Weak	SalComRegulon
ssrA	SL1353	1	Weak	SalComRegulon
ssrA	SL1354	1	Weak	SalComRegulon
ssrA	SL1355	1	Weak	SalComRegulon
ssrA	SL1356	1	Weak	SalComRegulon
ssrA	SL1530A	1	Weak	SalComRegulon
ssrA	SL1531	1	Weak	SalComRegulon
ssrA	SL1532	1	Weak	SalComRegulon
ssrA	SL1533	1	Weak	SalComRegulon
ssrA	SL1561	1	Weak	SalComRegulon
ssrA	SL1628	1	Weak	SalComRegulon
ssrA	SL1629	1	Weak	SalComRegulon
ssrA	SL1630	1	Weak	SalComRegulon
ssrA	SL1797	1	Weak	SalComRegulon
ssrA	SL1850	-1	Weak	SalComRegulon
ssrA	SL1851	-1	Weak	SalComRegulon
ssrA	SL1852	-1	Weak	SalComRegulon
ssrA	SL1853	-1	Weak	SalComRegulon
ssrA	SL1854	-1	Weak	SalComRegulon
ssrA	SL1855	-1	Weak	SalComRegulon
ssrA	SL1856	-1	Weak	SalComRegulon
ssrA	SL1857	-1	Weak	SalComRegulon
ssrA	SL1858	-1	Weak	SalComRegulon
ssrA	SL1888	-1	Weak	SalComRegulon
ssrA	SL1889	-1	Weak	SalComRegulon
ssrA	SL1890	-1	Weak	SalComRegulon
ssrA	SL1891	-1	Weak	SalComRegulon
ssrA	SL1897	-1	Weak	SalComRegulon
ssrA	SL1898	-1	Weak	SalComRegulon
ssrA	SL1899	-1	Weak	SalComRegulon
ssrA	SL1900	-1	Weak	SalComRegulon
ssrA	SL1901	-1	Weak	SalComRegulon
ssrA	SL1902	-1	Weak	SalComRegulon
ssrA	SL1928	1	Weak	SalComRegulon
ssrA	SL2114	1	Weak	SalComRegulon
ssrA	SL2115	1	Weak	SalComRegulon
ssrA	SL2215	1	Weak	SalComRegulon
ssrA	SL2217	1	Weak	SalComRegulon
ssrA	SL2221	1	Weak	SalComRegulon
ssrA	SL2256	1	Weak	SalComRegulon
ssrA	SL2283	-1	Weak	SalComRegulon
ssrA	SL2357	1	Weak	SalComRegulon
ssrA	SL2547	1	Weak	SalComRegulon
ssrA	SL2674	-1	Weak	SalComRegulon
ssrA	SL2763	1	Weak	SalComRegulon
ssrA	SL2865	-1	Weak	SalComRegulon
ssrA	SL3128	-1	Weak	SalComRegulon
ssrA	SL3129	-1	Weak	SalComRegulon
ssrA	SL3189	-1	Weak	SalComRegulon
ssrA	SL3576	-1	Weak	SalComRegulon
ssrA	SL4251	-1	Weak	SalComRegulon
ssrA	SL4255	1	Weak	SalComRegulon
ssrA	SL4434	1	Weak	SalComRegulon
ssrA	SL4452	1	Weak	SalComRegulon
ssrA	SL4464	-1	Weak	SalComRegulon
ssrAB	SL0549	1	Weak	SalComRegulon
ssrAB	SL0909	1	Weak	SalComRegulon
ssrAB	SL0991	1	Weak	SalComRegulon
ssrAB	SL0992	1	Weak	SalComRegulon
ssrAB	SL1027	1	Weak	SalComRegulon
ssrAB	SL1109	-1	Weak	SalComRegulon
ssrAB	SL1120	-1	Weak	SalComRegulon
ssrAB	SL1121	-1	Weak	SalComRegulon
ssrAB	SL1161	1	Weak	SalComRegulon
ssrAB	SL1183	1	Weak	SalComRegulon
ssrAB	SL1235	-1	Weak	SalComRegulon
ssrAB	SL1327	1	Weak	SalComRegulon
ssrAB	SL1328	1	Weak	SalComRegulon
ssrAB	SL1329	1	Weak	SalComRegulon
ssrAB	SL1330	1	Weak	SalComRegulon
ssrAB	SL1331	1	Weak	SalComRegulon
ssrAB	SL1332	1	Weak	SalComRegulon
ssrAB	SL1333	1	Weak	SalComRegulon
ssrAB	SL1334	1	Weak	SalComRegulon
ssrAB	SL1335	1	Weak	SalComRegulon
ssrAB	SL1336	1	Weak	SalComRegulon
ssrAB	SL1337	1	Weak	SalComRegulon
ssrAB	SL1338	1	Weak	SalComRegulon
ssrAB	SL1339	1	Weak	SalComRegulon
ssrAB	SL1340	1	Weak	SalComRegulon
ssrAB	SL1341	1	Weak	SalComRegulon
ssrAB	SL1342	1	Weak	SalComRegulon
ssrAB	SL1343	1	Weak	SalComRegulon
ssrAB	SL1344	1	Weak	SalComRegulon
ssrAB	SL1345	1	Weak	SalComRegulon
ssrAB	SL1346	1	Weak	SalComRegulon
ssrAB	SL1347	1	Weak	SalComRegulon
ssrAB	SL1348	1	Weak	SalComRegulon
ssrAB	SL1349	1	Weak	SalComRegulon
ssrAB	SL1350	1	Weak	SalComRegulon
ssrAB	SL1351	1	Weak	SalComRegulon
ssrAB	SL1352	1	Weak	SalComRegulon
ssrAB	SL1353	1	Weak	SalComRegulon
ssrAB	SL1354	1	Weak	SalComRegulon
ssrAB	SL1355	1	Weak	SalComRegulon
ssrAB	SL1356	1	Weak	SalComRegulon
ssrAB	SL1530A	1	Weak	SalComRegulon
ssrAB	SL1531	1	Weak	SalComRegulon
ssrAB	SL1532	1	Weak	SalComRegulon
ssrAB	SL1533	1	Weak	SalComRegulon
ssrAB	SL1561	1	Weak	SalComRegulon
ssrAB	SL1628	1	Weak	SalComRegulon
ssrAB	SL1629	1	Weak	SalComRegulon
ssrAB	SL1630	1	Weak	SalComRegulon
ssrAB	SL1797	1	Weak	SalComRegulon
ssrAB	SL1850	-1	Weak	SalComRegulon
ssrAB	SL1851	-1	Weak	SalComRegulon
ssrAB	SL1852	-1	Weak	SalComRegulon
ssrAB	SL1853	-1	Weak	SalComRegulon
ssrAB	SL1854	-1	Weak	SalComRegulon
ssrAB	SL1855	-1	Weak	SalComRegulon
ssrAB	SL1856	-1	Weak	SalComRegulon
ssrAB	SL1857	-1	Weak	SalComRegulon
ssrAB	SL1858	-1	Weak	SalComRegulon
ssrAB	SL1888	-1	Weak	SalComRegulon
ssrAB	SL1889	-1	Weak	SalComRegulon
ssrAB	SL1890	-1	Weak	SalComRegulon
ssrAB	SL1891	-1	Weak	SalComRegulon
ssrAB	SL1897	-1	Weak	SalComRegulon
ssrAB	SL1898	-1	Weak	SalComRegulon
ssrAB	SL1899	-1	Weak	SalComRegulon
ssrAB	SL1900	-1	Weak	SalComRegulon
ssrAB	SL1928	1	Weak	SalComRegulon
ssrAB	SL2114	1	Weak	SalComRegulon
ssrAB	SL2115	1	Weak	SalComRegulon
ssrAB	SL2215	1	Weak	SalComRegulon
ssrAB	SL2217	1	Weak	SalComRegulon
ssrAB	SL2221	1	Weak	SalComRegulon
ssrAB	SL2256	1	Weak	SalComRegulon
ssrAB	SL2283	-1	Weak	SalComRegulon
ssrAB	SL2357	1	Weak	SalComRegulon
ssrAB	SL2547	1	Weak	SalComRegulon
ssrAB	SL2763	1	Weak	SalComRegulon
ssrAB	SL3128	-1	Weak	SalComRegulon
ssrAB	SL3129	-1	Weak	SalComRegulon
ssrAB	SL3189	-1	Weak	SalComRegulon
ssrAB	SL3576	-1	Weak	SalComRegulon
ssrAB	SL4255	1	Weak	SalComRegulon
ssrAB	SL4434	1	Weak	SalComRegulon
ssrAB	SL4452	1	Weak	SalComRegulon
ssrAB	SL4464	-1	Weak	SalComRegulon
ssrB	SL0549	1	Weak	SalComRegulon
ssrB	SL0909	1	Weak	SalComRegulon
ssrB	SL0991	1	Weak	SalComRegulon
ssrB	SL0992	1	Weak	SalComRegulon
ssrB	SL1027	1	Weak	SalComRegulon
ssrB	SL1109	-1	Weak	SalComRegulon
ssrB	SL1120	-1	Weak	SalComRegulon
ssrB	SL1121	-1	Weak	SalComRegulon
ssrB	SL1159	1	Weak	SalComRegulon
ssrB	SL1161	1	Weak	SalComRegulon
ssrB	SL1183	1	Weak	SalComRegulon
ssrB	SL1184	1	Weak	SalComRegulon
ssrB	SL1235	-1	Weak	SalComRegulon
ssrB	SL1325	1	Strong	RegulonDB
ssrB	SL1327	1	Weak	SalComRegulon
ssrB	SL1328	1	Weak	SalComRegulon
ssrB	SL1329	1	Weak	SalComRegulon
ssrB	SL1330	1	Weak	SalComRegulon
ssrB	SL1331	1	Weak	SalComRegulon
ssrB	SL1332	1	Weak	SalComRegulon
ssrB	SL1333	1	Weak	SalComRegulon
ssrB	SL1334	1	Weak	SalComRegulon
ssrB	SL1335	1	Weak	SalComRegulon
ssrB	SL1336	1	Weak	SalComRegulon
ssrB	SL1337	1	Weak	SalComRegulon
ssrB	SL1338	1	Weak	SalComRegulon
ssrB	SL1339	1	Weak	SalComRegulon
ssrB	SL1340	1	Weak	SalComRegulon
ssrB	SL1341	1	Weak	SalComRegulon
ssrB	SL1342	1	Weak	SalComRegulon
ssrB	SL1343	1	Weak	SalComRegulon
ssrB	SL1344	1	Weak	SalComRegulon
ssrB	SL1345	1	Weak	SalComRegulon
ssrB	SL1346	1	Weak	SalComRegulon
ssrB	SL1347	1	Weak	SalComRegulon
ssrB	SL1348	1	Weak	SalComRegulon
ssrB	SL1349	1	Weak	SalComRegulon
ssrB	SL1350	1	Weak	SalComRegulon
ssrB	SL1351	1	Weak	SalComRegulon
ssrB	SL1352	1	Weak	SalComRegulon
ssrB	SL1353	1	Weak	SalComRegulon
ssrB	SL1354	1	Weak	SalComRegulon
ssrB	SL1355	1	Weak	SalComRegulon
ssrB	SL1356	1	Weak	SalComRegulon
ssrB	SL1530A	1	Weak	SalComRegulon
ssrB	SL1531	1	Weak	SalComRegulon
ssrB	SL1532	1	Weak	SalComRegulon
ssrB	SL1533	1	Weak	SalComRegulon
ssrB	SL1561	1	Weak	SalComRegulon
ssrB	SL1628	1	Weak	SalComRegulon
ssrB	SL1629	1	Weak	SalComRegulon
ssrB	SL1630	1	Weak	SalComRegulon
ssrB	SL1726	-1	Weak	SalComRegulon
ssrB	SL1795	1	Weak	SalComRegulon
ssrB	SL1797	1	Weak	SalComRegulon
ssrB	SL1850	-1	Weak	SalComRegulon
ssrB	SL1851	-1	Weak	SalComRegulon
ssrB	SL1852	-1	Weak	SalComRegulon
ssrB	SL1853	-1	Weak	SalComRegulon
ssrB	SL1854	-1	Weak	SalComRegulon
ssrB	SL1855	-1	Weak	SalComRegulon
ssrB	SL1856	-1	Weak	SalComRegulon
ssrB	SL1857	-1	Weak	SalComRegulon
ssrB	SL1858	-1	Weak	SalComRegulon
ssrB	SL1888	-1	Weak	SalComRegulon
ssrB	SL1889	-1	Weak	SalComRegulon
ssrB	SL1890	-1	Weak	SalComRegulon
ssrB	SL1897	-1	Weak	SalComRegulon
ssrB	SL1898	-1	Weak	SalComRegulon
ssrB	SL1899	-1	Weak	SalComRegulon
ssrB	SL1900	-1	Weak	SalComRegulon
ssrB	SL1901	-1	Weak	SalComRegulon
ssrB	SL1928	1	Weak	SalComRegulon
ssrB	SL2114	1	Weak	SalComRegulon
ssrB	SL2115	1	Weak	SalComRegulon
ssrB	SL2215	1	Weak	SalComRegulon
ssrB	SL2217	1	Weak	SalComRegulon
ssrB	SL2221	1	Weak	SalComRegulon
ssrB	SL2256	1	Weak	SalComRegulon
ssrB	SL2283	-1	Weak	SalComRegulon
ssrB	SL2357	1	Weak	SalComRegulon
ssrB	SL2444	1	Weak	RegulonDB
ssrB	SL2547	1	Weak	SalComRegulon
ssrB	SL2674	-1	Weak	SalComRegulon
ssrB	SL2763	1	Weak	SalComRegulon
ssrB	SL2865	-1	Weak	SalComRegulon
ssrB	SL3009	1	Strong	RegulonDB
ssrB	SL3128	-1	Weak	SalComRegulon
ssrB	SL3129	-1	Weak	SalComRegulon
ssrB	SL3189	-1	Weak	SalComRegulon
ssrB	SL3576	-1	Weak	SalComRegulon
ssrB	SL4255	1	Weak	SalComRegulon
ssrB	SL4434	1	Weak	SalComRegulon
ssrB	SL4464	-1	Weak	SalComRegulon
stpA	SL0115	-1	Weak	RegulonDB
stpA	SL2783	-1	Weak	RegulonDB
stpA	SL2919	1	Strong	RegulonDB
stpA	SL2920	1	Strong	RegulonDB
stpA	SL4163	1	Weak	RegulonDB
stpA	SL4164	1	Weak	RegulonDB
stpA	SL4166	1	Weak	RegulonDB
tcuR	SL0065	-1	Strong	RegulonDB
tcuR	SL0069	-1	Strong	RegulonDB
tcuR	SL0115	-1	Strong	RegulonDB
tcuR	SL0142	-1	Strong	RegulonDB
tcuR	SL0145	-1	Strong	RegulonDB
tcuR	SL0146	-1	Strong	RegulonDB
tcuR	SL0175	-1	Strong	RegulonDB
tcuR	SL0202	-1	Strong	RegulonDB
tcuR	SL0211	-1	Strong	RegulonDB
tcuR	SL0216	1	Strong	RegulonDB
tcuR	SL0242	-1	Strong	RegulonDB
tcuR	SL0251	-1	Strong	RegulonDB
tcuR	SL0253	1	Strong	RegulonDB
tcuR	SL0255	-1	Strong	RegulonDB
tcuR	SL0304	1	Strong	RegulonDB
tcuR	SL0367	-1	Strong	RegulonDB
tcuR	SL0373	-1	Strong	RegulonDB
tcuR	SL0374	1	Strong	RegulonDB
tcuR	SL0375	-1	Strong	RegulonDB
tcuR	SL0378	-1	Strong	RegulonDB
tcuR	SL0391	-1	Strong	RegulonDB
tcuR	SL0392	-1	Strong	RegulonDB
tcuR	SL0406	-1	Strong	RegulonDB
tcuR	SL0412	-1	Strong	RegulonDB
tcuR	SL0413	-1	Strong	RegulonDB
tcuR	SL0415	-1	Strong	RegulonDB
tcuR	SL0420	1	Weak	RegulonDB
tcuR	SL0424	-1	Strong	RegulonDB
tcuR	SL0467	1	Strong	RegulonDB
tcuR	SL0480	-1	Strong	RegulonDB
tcuR	SL0482	-1	Strong	RegulonDB
tcuR	SL0485	-1	Strong	RegulonDB
tcuR	SL0509	1	Strong	RegulonDB
tcuR	SL0515	1	Strong	RegulonDB
tcuR	SL0518	-1	Strong	RegulonDB
tcuR	SL0528	-1	Strong	RegulonDB
tcuR	SL0529	-1	Strong	RegulonDB
tcuR	SL0530	-1	Strong	RegulonDB
tcuR	SL0571	1	Strong	RegulonDB
tcuR	SL0577	-1	Strong	RegulonDB
tcuR	SL0595	1	Strong	RegulonDB
tcuR	SL0596	1	Strong	RegulonDB
tcuR	SL0602	-1	Strong	RegulonDB
tcuR	SL0603	-1	Strong	RegulonDB
tcuR	SL0633	-1	Strong	RegulonDB
tcuR	SL0642	1	Strong	RegulonDB
tcuR	SL0643	1	Strong	RegulonDB
tcuR	SL0674	-1	Strong	RegulonDB
tcuR	SL0712	-1	Strong	RegulonDB
tcuR	SL0714	1	Strong	RegulonDB
tcuR	SL0718	-1	Strong	RegulonDB
tcuR	SL0722	1	Strong	RegulonDB
tcuR	SL0725	1	Strong	RegulonDB
tcuR	SL0726	-1	Strong	RegulonDB
tcuR	SL0730	-1	Strong	RegulonDB
tcuR	SL0801	1	Strong	RegulonDB
tcuR	SL0807	-1	Strong	RegulonDB
tcuR	SL0822	1	Strong	RegulonDB
tcuR	SL0823	1	Strong	RegulonDB
tcuR	SL0868	1	Strong	RegulonDB
tcuR	SL0869	1	Strong	RegulonDB
tcuR	SL0879	-1	Strong	RegulonDB
tcuR	SL0880	-1	Strong	RegulonDB
tcuR	SL0896	-1	Strong	RegulonDB
tcuR	SL0897	-1	Strong	RegulonDB
tcuR	SL0905	-1	Strong	RegulonDB
tcuR	SL0936	-1	Strong	RegulonDB
tcuR	SL0989	-1	Strong	RegulonDB
tcuR	SL1010	-1	Strong	RegulonDB
tcuR	SL1035	-1	Strong	RegulonDB
tcuR	SL1058	1	Strong	RegulonDB
tcuR	SL1064	-1	Strong	RegulonDB
tcuR	SL1091	-1	Strong	RegulonDB
tcuR	SL1098	1	Strong	RegulonDB
tcuR	SL1135	-1	Strong	RegulonDB
tcuR	SL1175	1	Strong	RegulonDB
tcuR	SL1176	1	Strong	RegulonDB
tcuR	SL1234	-1	Strong	RegulonDB
tcuR	SL1235	-1	Strong	RegulonDB
tcuR	SL1236	-1	Strong	RegulonDB
tcuR	SL1257	-1	Strong	RegulonDB
tcuR	SL1258	-1	Strong	RegulonDB
tcuR	SL1261	1	Strong	RegulonDB
tcuR	SL1262	-1	Strong	RegulonDB
tcuR	SL1267	-1	Strong	RegulonDB
tcuR	SL1289	-1	Strong	RegulonDB
tcuR	SL1290	-1	Strong	RegulonDB
tcuR	SL1292	-1	Strong	RegulonDB
tcuR	SL1296	-1	Strong	RegulonDB
tcuR	SL1297	1	Strong	RegulonDB
tcuR	SL1322	-1	Strong	RegulonDB
tcuR	SL1325	-1	Strong	RegulonDB
tcuR	SL1359	-1	Strong	RegulonDB
tcuR	SL1404	-1	Strong	RegulonDB
tcuR	SL1408	-1	Strong	RegulonDB
tcuR	SL1409	-1	Strong	RegulonDB
tcuR	SL1428	-1	Strong	RegulonDB
tcuR	SL1429	-1	Strong	RegulonDB
tcuR	SL1430	-1	Strong	RegulonDB
tcuR	SL1433	1	Strong	RegulonDB
tcuR	SL1434	-1	Strong	RegulonDB
tcuR	SL1442	1	Strong	RegulonDB
tcuR	SL1447	-1	Strong	RegulonDB
tcuR	SL1450	1	Strong	RegulonDB
tcuR	SL1515	-1	Strong	RegulonDB
tcuR	SL1522	-1	Strong	RegulonDB
tcuR	SL1523	-1	Strong	RegulonDB
tcuR	SL1555	1	Strong	RegulonDB
tcuR	SL1635	-1	Strong	RegulonDB
tcuR	SL1637	1	Strong	RegulonDB
tcuR	SL1675	-1	Strong	RegulonDB
tcuR	SL1677	1	Strong	RegulonDB
tcuR	SL1693	-1	Strong	RegulonDB
tcuR	SL1694	-1	Strong	RegulonDB
tcuR	SL1700	-1	Strong	RegulonDB
tcuR	SL1701	-1	Strong	RegulonDB
tcuR	SL1731	1	Strong	RegulonDB
tcuR	SL1732	-1	Strong	RegulonDB
tcuR	SL1755	-1	Strong	RegulonDB
tcuR	SL1771	-1	Strong	RegulonDB
tcuR	SL1772	-1	Strong	RegulonDB
tcuR	SL1773	-1	Strong	RegulonDB
tcuR	SL1779	-1	Strong	RegulonDB
tcuR	SL1785	1	Strong	RegulonDB
tcuR	SL1809	1	Strong	RegulonDB
tcuR	SL1810	-1	Strong	RegulonDB
tcuR	SL1811	-1	Strong	RegulonDB
tcuR	SL1825	-1	Strong	RegulonDB
tcuR	SL1837	1	Strong	RegulonDB
tcuR	SL1838	1	Strong	RegulonDB
tcuR	SL1856	1	Strong	RegulonDB
tcuR	SL1861	1	Strong	RegulonDB
tcuR	SL1865	1	Strong	RegulonDB
tcuR	SL1877	-1	Strong	RegulonDB
tcuR	SL1878	-1	Strong	RegulonDB
tcuR	SL1879	-1	Strong	RegulonDB
tcuR	SL1882	1	Strong	RegulonDB
tcuR	SL1889	-1	Strong	RegulonDB
tcuR	SL1911	-1	Strong	RegulonDB
tcuR	SL1920	-1	Strong	RegulonDB
tcuR	SL1977	-1	Strong	RegulonDB
tcuR	SL1986	-1	Strong	RegulonDB
tcuR	SL1992	-1	Strong	RegulonDB
tcuR	SL1994	-1	Strong	RegulonDB
tcuR	SL2047	-1	Strong	RegulonDB
tcuR	SL2057	-1	Strong	RegulonDB
tcuR	SL2071	1	Strong	RegulonDB
tcuR	SL2074	-1	Strong	RegulonDB
tcuR	SL2087	1	Strong	RegulonDB
tcuR	SL2088	1	Strong	RegulonDB
tcuR	SL2093	-1	Strong	RegulonDB
tcuR	SL2094	-1	Strong	RegulonDB
tcuR	SL2095	-1	Strong	RegulonDB
tcuR	SL2096	1	Strong	RegulonDB
tcuR	SL2130	-1	Strong	RegulonDB
tcuR	SL2144	1	Strong	RegulonDB
tcuR	SL2145	-1	Strong	RegulonDB
tcuR	SL2166	-1	Strong	RegulonDB
tcuR	SL2167	-1	Strong	RegulonDB
tcuR	SL2177	-1	Strong	RegulonDB
tcuR	SL2178	-1	Strong	RegulonDB
tcuR	SL2179	1	Strong	RegulonDB
tcuR	SL2194	-1	Strong	RegulonDB
tcuR	SL2197	-1	Strong	RegulonDB
tcuR	SL2223	-1	Strong	RegulonDB
tcuR	SL2225	-1	Strong	RegulonDB
tcuR	SL2226	-1	Strong	RegulonDB
tcuR	SL2248	-1	Strong	RegulonDB
tcuR	SL2284	-1	Strong	RegulonDB
tcuR	SL2305	-1	Strong	RegulonDB
tcuR	SL2306	1	Strong	RegulonDB
tcuR	SL2354	-1	Strong	RegulonDB
tcuR	SL2370	-1	Strong	RegulonDB
tcuR	SL2376	-1	Strong	RegulonDB
tcuR	SL2377	1	Weak	RegulonDB
tcuR	SL2382	-1	Strong	RegulonDB
tcuR	SL2398	-1	Strong	RegulonDB
tcuR	SL2401	1	Strong	RegulonDB
tcuR	SL2433	1	Strong	RegulonDB
tcuR	SL2466	-1	Strong	RegulonDB
tcuR	SL2468	1	Strong	RegulonDB
tcuR	SL2515	-1	Strong	RegulonDB
tcuR	SL2537	-1	Strong	RegulonDB
tcuR	SL2538	-1	Strong	RegulonDB
tcuR	SL2544	-1	Strong	RegulonDB
tcuR	SL2545	1	Strong	RegulonDB
tcuR	SL2550	-1	Strong	RegulonDB
tcuR	SL2552	-1	Strong	RegulonDB
tcuR	SL2628	-1	Strong	RegulonDB
tcuR	SL2629	-1	Strong	RegulonDB
tcuR	SL2756	-1	Strong	RegulonDB
tcuR	SL2773	-1	Strong	RegulonDB
tcuR	SL2775	1	Strong	RegulonDB
tcuR	SL2776	1	Strong	RegulonDB
tcuR	SL2777	1	Strong	RegulonDB
tcuR	SL2782	-1	Strong	RegulonDB
tcuR	SL2785	-1	Strong	RegulonDB
tcuR	SL2786	-1	Strong	RegulonDB
tcuR	SL2817	-1	Strong	RegulonDB
tcuR	SL2865	-1	Strong	RegulonDB
tcuR	SL2886	-1	Strong	RegulonDB
tcuR	SL2909	-1	Strong	RegulonDB
tcuR	SL2928	-1	Strong	RegulonDB
tcuR	SL2942	-1	Strong	RegulonDB
tcuR	SL2948	-1	Strong	RegulonDB
tcuR	SL2949	-1	Strong	RegulonDB
tcuR	SL2954	-1	Strong	RegulonDB
tcuR	SL2960	1	Strong	RegulonDB
tcuR	SL2973	-1	Strong	RegulonDB
tcuR	SL2975	1	Strong	RegulonDB
tcuR	SL2976	-1	Strong	RegulonDB
tcuR	SL2985	-1	Strong	RegulonDB
tcuR	SL2991	1	Strong	RegulonDB
tcuR	SL2992	-1	Strong	RegulonDB
tcuR	SL2994	-1	Strong	RegulonDB
tcuR	SL2996	-1	Strong	RegulonDB
tcuR	SL3031	-1	Strong	RegulonDB
tcuR	SL3038	-1	Strong	RegulonDB
tcuR	SL3042	1	Strong	RegulonDB
tcuR	SL3081	-1	Strong	RegulonDB
tcuR	SL3095	1	Strong	RegulonDB
tcuR	SL3103	-1	Strong	RegulonDB
tcuR	SL3139	-1	Strong	RegulonDB
tcuR	SL3154	-1	Strong	RegulonDB
tcuR	SL3175	-1	Strong	RegulonDB
tcuR	SL3176	-1	Strong	RegulonDB
tcuR	SL3217	-1	Strong	RegulonDB
tcuR	SL3231	-1	Strong	RegulonDB
tcuR	SL3260	-1	Strong	RegulonDB
tcuR	SL3261	-1	Strong	RegulonDB
tcuR	SL3264	-1	Strong	RegulonDB
tcuR	SL3276	-1	Strong	RegulonDB
tcuR	SL3277	-1	Strong	RegulonDB
tcuR	SL3301	1	Strong	RegulonDB
tcuR	SL3302	-1	Weak	RegulonDB
tcuR	SL3303	-1	Weak	RegulonDB
tcuR	SL3305	1	Strong	RegulonDB
tcuR	SL3306	1	Strong	RegulonDB
tcuR	SL3308	1	Strong	RegulonDB
tcuR	SL3311	-1	Strong	RegulonDB
tcuR	SL3345	-1	Strong	RegulonDB
tcuR	SL3363	-1	Strong	RegulonDB
tcuR	SL3365	-1	Strong	RegulonDB
tcuR	SL3368	-1	Strong	RegulonDB
tcuR	SL3377	-1	Strong	RegulonDB
tcuR	SL3410	1	Strong	RegulonDB
tcuR	SL3411	-1	Strong	RegulonDB
tcuR	SL3447	-1	Strong	RegulonDB
tcuR	SL3469	-1	Strong	RegulonDB
tcuR	SL3470	-1	Strong	RegulonDB
tcuR	SL3483	-1	Strong	RegulonDB
tcuR	SL3484	-1	Strong	RegulonDB
tcuR	SL3528	-1	Strong	RegulonDB
tcuR	SL3529	1	Strong	RegulonDB
tcuR	SL3530	-1	Strong	RegulonDB
tcuR	SL3544	1	Strong	RegulonDB
tcuR	SL3556	-1	Strong	RegulonDB
tcuR	SL3562	-1	Strong	RegulonDB
tcuR	SL3573	-1	Strong	RegulonDB
tcuR	SL3574	1	Strong	RegulonDB
tcuR	SL3596	-1	Strong	RegulonDB
tcuR	SL3610	1	Strong	RegulonDB
tcuR	SL3611	-1	Strong	RegulonDB
tcuR	SL3623	1	Strong	RegulonDB
tcuR	SL3675	-1	Strong	RegulonDB
tcuR	SL3705	-1	Strong	RegulonDB
tcuR	SL3706	1	Strong	RegulonDB
tcuR	SL3707	-1	Strong	RegulonDB
tcuR	SL3716	1	Strong	RegulonDB
tcuR	SL3722	1	Strong	RegulonDB
tcuR	SL3723	1	Strong	RegulonDB
tcuR	SL3724	1	Strong	RegulonDB
tcuR	SL3726	-1	Strong	RegulonDB
tcuR	SL3756	-1	Strong	RegulonDB
tcuR	SL3761	-1	Strong	RegulonDB
tcuR	SL3776	1	Strong	RegulonDB
tcuR	SL3784	-1	Strong	RegulonDB
tcuR	SL3788	-1	Strong	RegulonDB
tcuR	SL3805	-1	Strong	RegulonDB
tcuR	SL3816	-1	Strong	RegulonDB
tcuR	SL3819	-1	Strong	RegulonDB
tcuR	SL3823	-1	Strong	RegulonDB
tcuR	SL3824	-1	Strong	RegulonDB
tcuR	SL3841	-1	Strong	RegulonDB
tcuR	SL3842	-1	Strong	RegulonDB
tcuR	SL3843	-1	Strong	RegulonDB
tcuR	SL3844	-1	Strong	RegulonDB
tcuR	SL3857	-1	Strong	RegulonDB
tcuR	SL3860	-1	Strong	RegulonDB
tcuR	SL3872	-1	Strong	RegulonDB
tcuR	SL3878	1	Strong	RegulonDB
tcuR	SL3910	1	Strong	RegulonDB
tcuR	SL3911	-1	Strong	RegulonDB
tcuR	SL3916	1	Strong	RegulonDB
tcuR	SL3918	-1	Strong	RegulonDB
tcuR	SL3919	1	Strong	RegulonDB
tcuR	SL3931	1	Strong	RegulonDB
tcuR	SL3942	-1	Strong	RegulonDB
tcuR	SL3943	1	Strong	RegulonDB
tcuR	SL3945	-1	Strong	RegulonDB
tcuR	SL3947	-1	Strong	RegulonDB
tcuR	SL3951	-1	Strong	RegulonDB
tcuR	SL3963	-1	Strong	RegulonDB
tcuR	SL3965	-1	Strong	RegulonDB
tcuR	SL3986	-1	Strong	RegulonDB
tcuR	SL4035	-1	Strong	RegulonDB
tcuR	SL4056	-1	Strong	RegulonDB
tcuR	SL4066	-1	Strong	RegulonDB
tcuR	SL4069	-1	Strong	RegulonDB
tcuR	SL4104	-1	Strong	RegulonDB
tcuR	SL4105	-1	Strong	RegulonDB
tcuR	SL4109	1	Strong	RegulonDB
tcuR	SL4110	1	Strong	RegulonDB
tcuR	SL4118	-1	Strong	RegulonDB
tcuR	SL4124	-1	Strong	RegulonDB
tcuR	SL4171	-1	Strong	RegulonDB
tcuR	SL4186	-1	Strong	RegulonDB
tcuR	SL4199	1	Strong	RegulonDB
tcuR	SL4200	1	Strong	RegulonDB
tcuR	SL4218	1	Strong	RegulonDB
tcuR	SL4219	-1	Strong	RegulonDB
tcuR	SL4220	-1	Strong	RegulonDB
tcuR	SL4230	-1	Strong	RegulonDB
tcuR	SL4265	-1	Strong	RegulonDB
tcuR	SL4266	1	Strong	RegulonDB
tcuR	SL4269	-1	Strong	RegulonDB
